,Day,Time,Total
0,2020-10-31 00:15:00,1.81,7.24
1,2020-10-31 00:30:00,1.87,7.48
2,2020-10-31 00:45:00,1.87,7.48
3,2020-10-31 01:00:00,1.82,7.28
4,2020-10-31 01:15:00,1.81,7.24
5,2020-10-31 01:30:00,1.85,7.4
6,2020-10-31 01:45:00,1.8,7.2
7,2020-10-31 02:00:00,1.8,7.2
8,2020-10-31 02:15:00,1.91,7.64
9,2020-10-31 02:30:00,1.79,7.16
10,2020-10-31 02:45:00,1.84,7.36
11,2020-10-31 03:00:00,1.78,7.12
12,2020-10-31 03:15:00,1.81,7.24
13,2020-10-31 03:30:00,1.76,7.04
14,2020-10-31 03:45:00,2.16,8.64
15,2020-10-31 04:00:00,2.1,8.4
16,2020-10-31 04:15:00,2.0,8.0
17,2020-10-31 04:30:00,1.85,7.4
18,2020-10-31 04:45:00,1.81,7.24
19,2020-10-31 05:00:00,1.87,7.48
20,2020-10-31 05:15:00,1.91,7.64
21,2020-10-31 05:30:00,1.81,7.24
22,2020-10-31 05:45:00,1.8,7.2
23,2020-10-31 06:00:00,1.85,7.4
24,2020-10-31 06:15:00,1.93,7.72
25,2020-10-31 06:30:00,1.8,7.2
26,2020-10-31 06:45:00,1.78,7.12
27,2020-10-31 07:00:00,1.85,7.4
28,2020-10-31 07:15:00,1.82,7.28
29,2020-10-31 07:30:00,1.33,5.32
30,2020-10-31 07:45:00,1.78,7.12
31,2020-10-31 08:00:00,0.28,1.12
32,2020-10-31 08:15:00,0.4,1.6
33,2020-10-31 08:30:00,2.3,9.2
34,2020-10-31 08:45:00,4.21,16.84
35,2020-10-31 09:00:00,1.43,5.72
36,2020-10-31 09:15:00,1.34,5.36
37,2020-10-31 09:30:00,2.9,11.6
38,2020-10-31 09:45:00,7.19,28.76
39,2020-10-31 10:00:00,9.06,36.24
40,2020-10-31 10:15:00,0.84,3.36
41,2020-10-31 10:30:00,0.0,0.0
42,2020-10-31 10:45:00,0.0,0.0
43,2020-10-31 11:00:00,0.0,0.0
44,2020-10-31 11:15:00,0.0,0.0
45,2020-10-31 11:30:00,0.0,0.0
46,2020-10-31 11:45:00,0.0,0.0
47,2020-10-31 12:00:00,0.0,0.0
48,2020-10-31 12:15:00,0.0,0.0
49,2020-10-31 12:30:00,0.0,0.0
50,2020-10-31 12:45:00,0.0,0.0
51,2020-10-31 13:00:00,0.0,0.0
52,2020-10-31 13:15:00,0.0,0.0
53,2020-10-31 13:30:00,0.0,0.0
54,2020-10-31 13:45:00,0.02,0.08
55,2020-10-31 14:00:00,0.0,0.0
56,2020-10-31 14:15:00,0.0,0.0
57,2020-10-31 14:30:00,0.0,0.0
58,2020-10-31 14:45:00,0.0,0.0
59,2020-10-31 15:00:00,0.01,0.04
60,2020-10-31 15:15:00,0.0,0.0
61,2020-10-31 15:30:00,0.29,1.16
62,2020-10-31 15:45:00,2.28,9.12
63,2020-10-31 16:00:00,2.62,10.48
64,2020-10-31 16:15:00,1.1,4.4
65,2020-10-31 16:30:00,2.7,10.8
66,2020-10-31 16:45:00,6.4,25.6
67,2020-10-31 17:00:00,7.2,28.8
68,2020-10-31 17:15:00,7.12,28.48
69,2020-10-31 17:30:00,6.54,26.16
70,2020-10-31 17:45:00,2.04,8.16
71,2020-10-31 18:00:00,1.94,7.76
72,2020-10-31 18:15:00,1.85,7.4
73,2020-10-31 18:30:00,1.85,7.4
74,2020-10-31 18:45:00,1.87,7.48
75,2020-10-31 19:00:00,1.92,7.68
76,2020-10-31 19:15:00,1.85,7.4
77,2020-10-31 19:30:00,1.93,7.72
78,2020-10-31 19:45:00,1.94,7.76
79,2020-10-31 20:00:00,2.04,8.16
80,2020-10-31 20:15:00,1.99,7.96
81,2020-10-31 20:30:00,1.93,7.72
82,2020-10-31 20:45:00,1.96,7.84
83,2020-10-31 21:00:00,2.06,8.24
84,2020-10-31 21:15:00,1.99,7.96
85,2020-10-31 21:30:00,1.99,7.96
86,2020-10-31 21:45:00,1.97,7.88
87,2020-10-31 22:00:00,2.08,8.32
88,2020-10-31 22:15:00,1.93,7.72
89,2020-10-31 22:30:00,1.96,7.84
90,2020-10-31 22:45:00,1.98,7.92
91,2020-10-31 23:00:00,2.06,8.24
92,2020-10-31 23:15:00,2.04,8.16
93,2020-10-31 23:30:00,1.94,7.76
94,2020-10-31 23:45:00,1.96,7.84
95,2020-11-01 00:00:00,1.98,7.92
96,2020-10-30 00:15:00,1.78,7.12
97,2020-10-30 00:30:00,1.8,7.2
98,2020-10-30 00:45:00,1.85,7.4
99,2020-10-30 01:00:00,1.82,7.28
100,2020-10-30 01:15:00,1.76,7.04
101,2020-10-30 01:30:00,1.79,7.16
102,2020-10-30 01:45:00,1.88,7.52
103,2020-10-30 02:00:00,1.85,7.4
104,2020-10-30 02:15:00,1.81,7.24
105,2020-10-30 02:30:00,1.78,7.12
106,2020-10-30 02:45:00,1.79,7.16
107,2020-10-30 03:00:00,1.94,7.76
108,2020-10-30 03:15:00,1.76,7.04
109,2020-10-30 03:30:00,1.78,7.12
110,2020-10-30 03:45:00,1.79,7.16
111,2020-10-30 04:00:00,1.88,7.52
112,2020-10-30 04:15:00,1.81,7.24
113,2020-10-30 04:30:00,1.81,7.24
114,2020-10-30 04:45:00,1.8,7.2
115,2020-10-30 05:00:00,1.85,7.4
116,2020-10-30 05:15:00,1.84,7.36
117,2020-10-30 05:30:00,1.9,7.6
118,2020-10-30 05:45:00,1.78,7.12
119,2020-10-30 06:00:00,1.84,7.36
120,2020-10-30 06:15:00,1.87,7.48
121,2020-10-30 06:30:00,1.92,7.68
122,2020-10-30 06:45:00,2.5,10.0
123,2020-10-30 07:00:00,2.96,11.84
124,2020-10-30 07:15:00,2.92,11.68
125,2020-10-30 07:30:00,2.12,8.48
126,2020-10-30 07:45:00,1.21,4.84
127,2020-10-30 08:00:00,0.0,0.0
128,2020-10-30 08:15:00,0.0,0.0
129,2020-10-30 08:30:00,0.0,0.0
130,2020-10-30 08:45:00,0.05,0.2
131,2020-10-30 09:00:00,0.0,0.0
132,2020-10-30 09:15:00,0.0,0.0
133,2020-10-30 09:30:00,0.0,0.0
134,2020-10-30 09:45:00,0.0,0.0
135,2020-10-30 10:00:00,0.0,0.0
136,2020-10-30 10:15:00,0.0,0.0
137,2020-10-30 10:30:00,0.0,0.0
138,2020-10-30 10:45:00,0.0,0.0
139,2020-10-30 11:00:00,0.0,0.0
140,2020-10-30 11:15:00,0.0,0.0
141,2020-10-30 11:30:00,0.0,0.0
142,2020-10-30 11:45:00,0.0,0.0
143,2020-10-30 12:00:00,0.0,0.0
144,2020-10-30 12:15:00,0.0,0.0
145,2020-10-30 12:30:00,0.0,0.0
146,2020-10-30 12:45:00,0.0,0.0
147,2020-10-30 13:00:00,0.0,0.0
148,2020-10-30 13:15:00,0.0,0.0
149,2020-10-30 13:30:00,0.0,0.0
150,2020-10-30 13:45:00,0.0,0.0
151,2020-10-30 14:00:00,0.0,0.0
152,2020-10-30 14:15:00,0.0,0.0
153,2020-10-30 14:30:00,0.0,0.0
154,2020-10-30 14:45:00,0.0,0.0
155,2020-10-30 15:00:00,0.0,0.0
156,2020-10-30 15:15:00,0.0,0.0
157,2020-10-30 15:30:00,0.0,0.0
158,2020-10-30 15:45:00,0.0,0.0
159,2020-10-30 16:00:00,0.0,0.0
160,2020-10-30 16:15:00,0.0,0.0
161,2020-10-30 16:30:00,0.8,3.2
162,2020-10-30 16:45:00,3.62,14.48
163,2020-10-30 17:00:00,6.16,24.64
164,2020-10-30 17:15:00,7.01,28.04
165,2020-10-30 17:30:00,7.6,30.4
166,2020-10-30 17:45:00,2.75,11.0
167,2020-10-30 18:00:00,2.24,8.96
168,2020-10-30 18:15:00,2.2,8.8
169,2020-10-30 18:30:00,2.17,8.68
170,2020-10-30 18:45:00,2.06,8.24
171,2020-10-30 19:00:00,2.1,8.4
172,2020-10-30 19:15:00,2.09,8.36
173,2020-10-30 19:30:00,2.36,9.44
174,2020-10-30 19:45:00,2.24,8.96
175,2020-10-30 20:00:00,2.18,8.72
176,2020-10-30 20:15:00,2.17,8.68
177,2020-10-30 20:30:00,2.32,9.28
178,2020-10-30 20:45:00,2.0,8.0
179,2020-10-30 21:00:00,1.99,7.96
180,2020-10-30 21:15:00,1.94,7.76
181,2020-10-30 21:30:00,2.06,8.24
182,2020-10-30 21:45:00,2.0,8.0
183,2020-10-30 22:00:00,1.99,7.96
184,2020-10-30 22:15:00,1.97,7.88
185,2020-10-30 22:30:00,2.03,8.12
186,2020-10-30 22:45:00,2.02,8.08
187,2020-10-30 23:00:00,1.94,7.76
188,2020-10-30 23:15:00,1.98,7.92
189,2020-10-30 23:30:00,2.05,8.2
190,2020-10-30 23:45:00,2.08,8.32
191,2020-10-31 00:00:00,1.88,7.52
192,2020-10-29 00:15:00,1.94,7.76
193,2020-10-29 00:30:00,1.84,7.36
194,2020-10-29 00:45:00,1.79,7.16
195,2020-10-29 01:00:00,1.85,7.4
196,2020-10-29 01:15:00,1.98,7.92
197,2020-10-29 01:30:00,1.84,7.36
198,2020-10-29 01:45:00,1.82,7.28
199,2020-10-29 02:00:00,1.82,7.28
200,2020-10-29 02:15:00,1.93,7.72
201,2020-10-29 02:30:00,1.91,7.64
202,2020-10-29 02:45:00,1.84,7.36
203,2020-10-29 03:00:00,1.8,7.2
204,2020-10-29 03:15:00,1.91,7.64
205,2020-10-29 03:30:00,1.92,7.68
206,2020-10-29 03:45:00,1.91,7.64
207,2020-10-29 04:00:00,1.81,7.24
208,2020-10-29 04:15:00,1.88,7.52
209,2020-10-29 04:30:00,1.96,7.84
210,2020-10-29 04:45:00,1.86,7.44
211,2020-10-29 05:00:00,1.87,7.48
212,2020-10-29 05:15:00,1.85,7.4
213,2020-10-29 05:30:00,1.91,7.64
214,2020-10-29 05:45:00,1.87,7.48
215,2020-10-29 06:00:00,1.82,7.28
216,2020-10-29 06:15:00,1.87,7.48
217,2020-10-29 06:30:00,2.14,8.56
218,2020-10-29 06:45:00,2.2,8.8
219,2020-10-29 07:00:00,2.63,10.52
220,2020-10-29 07:15:00,2.32,9.28
221,2020-10-29 07:30:00,1.91,7.64
222,2020-10-29 07:45:00,1.06,4.24
223,2020-10-29 08:00:00,0.97,3.88
224,2020-10-29 08:15:00,0.46,1.84
225,2020-10-29 08:30:00,0.01,0.04
226,2020-10-29 08:45:00,0.01,0.04
227,2020-10-29 09:00:00,0.0,0.0
228,2020-10-29 09:15:00,0.0,0.0
229,2020-10-29 09:30:00,0.0,0.0
230,2020-10-29 09:45:00,0.0,0.0
231,2020-10-29 10:00:00,0.0,0.0
232,2020-10-29 10:15:00,0.0,0.0
233,2020-10-29 10:30:00,0.0,0.0
234,2020-10-29 10:45:00,0.0,0.0
235,2020-10-29 11:00:00,0.0,0.0
236,2020-10-29 11:15:00,0.0,0.0
237,2020-10-29 11:30:00,0.0,0.0
238,2020-10-29 11:45:00,0.0,0.0
239,2020-10-29 12:00:00,0.0,0.0
240,2020-10-29 12:15:00,0.0,0.0
241,2020-10-29 12:30:00,0.0,0.0
242,2020-10-29 12:45:00,0.0,0.0
243,2020-10-29 13:00:00,0.0,0.0
244,2020-10-29 13:15:00,0.0,0.0
245,2020-10-29 13:30:00,0.02,0.08
246,2020-10-29 13:45:00,0.07,0.28
247,2020-10-29 14:00:00,0.0,0.0
248,2020-10-29 14:15:00,0.02,0.08
249,2020-10-29 14:30:00,0.0,0.0
250,2020-10-29 14:45:00,0.0,0.0
251,2020-10-29 15:00:00,0.23,0.92
252,2020-10-29 15:15:00,0.68,2.72
253,2020-10-29 15:30:00,0.6,2.4
254,2020-10-29 15:45:00,1.45,5.8
255,2020-10-29 16:00:00,1.9,7.6
256,2020-10-29 16:15:00,0.0,0.0
257,2020-10-29 16:30:00,0.0,0.0
258,2020-10-29 16:45:00,0.0,0.0
259,2020-10-29 17:00:00,2.29,9.16
260,2020-10-29 17:15:00,6.47,25.88
261,2020-10-29 17:30:00,7.69,30.76
262,2020-10-29 17:45:00,2.93,11.72
263,2020-10-29 18:00:00,2.58,10.32
264,2020-10-29 18:15:00,1.86,7.44
265,2020-10-29 18:30:00,1.9,7.6
266,2020-10-29 18:45:00,1.87,7.48
267,2020-10-29 19:00:00,1.78,7.12
268,2020-10-29 19:15:00,1.91,7.64
269,2020-10-29 19:30:00,1.91,7.64
270,2020-10-29 19:45:00,2.05,8.2
271,2020-10-29 20:00:00,1.9,7.6
272,2020-10-29 20:15:00,1.91,7.64
273,2020-10-29 20:30:00,1.96,7.84
274,2020-10-29 20:45:00,1.99,7.96
275,2020-10-29 21:00:00,1.97,7.88
276,2020-10-29 21:15:00,1.87,7.48
277,2020-10-29 21:30:00,1.99,7.96
278,2020-10-29 21:45:00,2.05,8.2
279,2020-10-29 22:00:00,1.97,7.88
280,2020-10-29 22:15:00,1.9,7.6
281,2020-10-29 22:30:00,1.9,7.6
282,2020-10-29 22:45:00,2.15,8.6
283,2020-10-29 23:00:00,1.94,7.76
284,2020-10-29 23:15:00,1.97,7.88
285,2020-10-29 23:30:00,1.88,7.52
286,2020-10-29 23:45:00,2.05,8.2
287,2020-10-30 00:00:00,1.8,7.2
288,2020-10-28 00:15:00,1.86,7.44
289,2020-10-28 00:30:00,1.75,7.0
290,2020-10-28 00:45:00,1.78,7.12
291,2020-10-28 01:00:00,1.81,7.24
292,2020-10-28 01:15:00,1.85,7.4
293,2020-10-28 01:30:00,1.79,7.16
294,2020-10-28 01:45:00,1.78,7.12
295,2020-10-28 02:00:00,1.76,7.04
296,2020-10-28 02:15:00,1.76,7.04
297,2020-10-28 02:30:00,1.81,7.24
298,2020-10-28 02:45:00,1.8,7.2
299,2020-10-28 03:00:00,1.8,7.2
300,2020-10-28 03:15:00,1.73,6.92
301,2020-10-28 03:30:00,1.75,7.0
302,2020-10-28 03:45:00,1.75,7.0
303,2020-10-28 04:00:00,1.78,7.12
304,2020-10-28 04:15:00,1.79,7.16
305,2020-10-28 04:30:00,1.75,7.0
306,2020-10-28 04:45:00,1.9,7.6
307,2020-10-28 05:00:00,1.86,7.44
308,2020-10-28 05:15:00,1.8,7.2
309,2020-10-28 05:30:00,1.78,7.12
310,2020-10-28 05:45:00,1.69,6.76
311,2020-10-28 06:00:00,1.78,7.12
312,2020-10-28 06:15:00,1.82,7.28
313,2020-10-28 06:30:00,1.76,7.04
314,2020-10-28 06:45:00,2.29,9.16
315,2020-10-28 07:00:00,2.9,11.6
316,2020-10-28 07:15:00,2.87,11.48
317,2020-10-28 07:30:00,2.03,8.12
318,2020-10-28 07:45:00,1.98,7.92
319,2020-10-28 08:00:00,3.05,12.2
320,2020-10-28 08:15:00,2.82,11.28
321,2020-10-28 08:30:00,2.24,8.96
322,2020-10-28 08:45:00,0.13,0.52
323,2020-10-28 09:00:00,0.01,0.04
324,2020-10-28 09:15:00,0.04,0.16
325,2020-10-28 09:30:00,0.0,0.0
326,2020-10-28 09:45:00,0.0,0.0
327,2020-10-28 10:00:00,0.0,0.0
328,2020-10-28 10:15:00,0.0,0.0
329,2020-10-28 10:30:00,0.0,0.0
330,2020-10-28 10:45:00,0.0,0.0
331,2020-10-28 11:00:00,0.0,0.0
332,2020-10-28 11:15:00,0.0,0.0
333,2020-10-28 11:30:00,0.0,0.0
334,2020-10-28 11:45:00,0.0,0.0
335,2020-10-28 12:00:00,0.0,0.0
336,2020-10-28 12:15:00,0.0,0.0
337,2020-10-28 12:30:00,0.0,0.0
338,2020-10-28 12:45:00,0.0,0.0
339,2020-10-28 13:00:00,0.0,0.0
340,2020-10-28 13:15:00,0.0,0.0
341,2020-10-28 13:30:00,0.0,0.0
342,2020-10-28 13:45:00,0.0,0.0
343,2020-10-28 14:00:00,0.0,0.0
344,2020-10-28 14:15:00,0.0,0.0
345,2020-10-28 14:30:00,0.0,0.0
346,2020-10-28 14:45:00,0.0,0.0
347,2020-10-28 15:00:00,0.0,0.0
348,2020-10-28 15:15:00,0.0,0.0
349,2020-10-28 15:30:00,0.0,0.0
350,2020-10-28 15:45:00,0.0,0.0
351,2020-10-28 16:00:00,0.0,0.0
352,2020-10-28 16:15:00,0.0,0.0
353,2020-10-28 16:30:00,0.0,0.0
354,2020-10-28 16:45:00,0.8,3.2
355,2020-10-28 17:00:00,2.66,10.64
356,2020-10-28 17:15:00,3.42,13.68
357,2020-10-28 17:30:00,3.86,15.44
358,2020-10-28 17:45:00,2.68,10.72
359,2020-10-28 18:00:00,2.4,9.6
360,2020-10-28 18:15:00,2.03,8.12
361,2020-10-28 18:30:00,1.87,7.48
362,2020-10-28 18:45:00,1.96,7.84
363,2020-10-28 19:00:00,1.88,7.52
364,2020-10-28 19:15:00,1.86,7.44
365,2020-10-28 19:30:00,1.96,7.84
366,2020-10-28 19:45:00,2.03,8.12
367,2020-10-28 20:00:00,2.05,8.2
368,2020-10-28 20:15:00,1.97,7.88
369,2020-10-28 20:30:00,1.94,7.76
370,2020-10-28 20:45:00,1.97,7.88
371,2020-10-28 21:00:00,2.12,8.48
372,2020-10-28 21:15:00,2.02,8.08
373,2020-10-28 21:30:00,1.96,7.84
374,2020-10-28 21:45:00,1.99,7.96
375,2020-10-28 22:00:00,2.04,8.16
376,2020-10-28 22:15:00,2.04,8.16
377,2020-10-28 22:30:00,1.97,7.88
378,2020-10-28 22:45:00,1.96,7.84
379,2020-10-28 23:00:00,2.03,8.12
380,2020-10-28 23:15:00,2.06,8.24
381,2020-10-28 23:30:00,1.98,7.92
382,2020-10-28 23:45:00,2.02,8.08
383,2020-10-29 00:00:00,1.98,7.92
384,2020-10-27 00:15:00,1.85,7.4
385,2020-10-27 00:30:00,1.78,7.12
386,2020-10-27 00:45:00,1.91,7.64
387,2020-10-27 01:00:00,1.8,7.2
388,2020-10-27 01:15:00,1.91,7.64
389,2020-10-27 01:30:00,1.74,6.96
390,2020-10-27 01:45:00,1.82,7.28
391,2020-10-27 02:00:00,1.82,7.28
392,2020-10-27 02:15:00,1.87,7.48
393,2020-10-27 02:30:00,1.86,7.44
394,2020-10-27 02:45:00,1.79,7.16
395,2020-10-27 03:00:00,1.79,7.16
396,2020-10-27 03:15:00,1.87,7.48
397,2020-10-27 03:30:00,1.86,7.44
398,2020-10-27 03:45:00,1.76,7.04
399,2020-10-27 04:00:00,1.8,7.2
400,2020-10-27 04:15:00,1.79,7.16
401,2020-10-27 04:30:00,1.85,7.4
402,2020-10-27 04:45:00,1.84,7.36
403,2020-10-27 05:00:00,1.75,7.0
404,2020-10-27 05:15:00,1.76,7.04
405,2020-10-27 05:30:00,1.88,7.52
406,2020-10-27 05:45:00,1.78,7.12
407,2020-10-27 06:00:00,1.8,7.2
408,2020-10-27 06:15:00,1.75,7.0
409,2020-10-27 06:30:00,2.06,8.24
410,2020-10-27 06:45:00,2.87,11.48
411,2020-10-27 07:00:00,2.68,10.72
412,2020-10-27 07:15:00,2.42,9.68
413,2020-10-27 07:30:00,2.06,8.24
414,2020-10-27 07:45:00,0.96,3.84
415,2020-10-27 08:00:00,0.0,0.0
416,2020-10-27 08:15:00,2.71,10.84
417,2020-10-27 08:30:00,3.26,13.04
418,2020-10-27 08:45:00,1.57,6.28
419,2020-10-27 09:00:00,0.05,0.2
420,2020-10-27 09:15:00,0.01,0.04
421,2020-10-27 09:30:00,0.11,0.44
422,2020-10-27 09:45:00,0.0,0.0
423,2020-10-27 10:00:00,0.0,0.0
424,2020-10-27 10:15:00,0.0,0.0
425,2020-10-27 10:30:00,0.0,0.0
426,2020-10-27 10:45:00,0.0,0.0
427,2020-10-27 11:00:00,0.0,0.0
428,2020-10-27 11:15:00,0.0,0.0
429,2020-10-27 11:30:00,0.0,0.0
430,2020-10-27 11:45:00,0.0,0.0
431,2020-10-27 12:00:00,0.0,0.0
432,2020-10-27 12:15:00,0.0,0.0
433,2020-10-27 12:30:00,0.0,0.0
434,2020-10-27 12:45:00,0.0,0.0
435,2020-10-27 13:00:00,0.0,0.0
436,2020-10-27 13:15:00,0.0,0.0
437,2020-10-27 13:30:00,0.0,0.0
438,2020-10-27 13:45:00,0.0,0.0
439,2020-10-27 14:00:00,0.0,0.0
440,2020-10-27 14:15:00,0.0,0.0
441,2020-10-27 14:30:00,0.0,0.0
442,2020-10-27 14:45:00,0.0,0.0
443,2020-10-27 15:00:00,0.0,0.0
444,2020-10-27 15:15:00,0.0,0.0
445,2020-10-27 15:30:00,0.0,0.0
446,2020-10-27 15:45:00,0.0,0.0
447,2020-10-27 16:00:00,0.0,0.0
448,2020-10-27 16:15:00,0.0,0.0
449,2020-10-27 16:30:00,0.22,0.88
450,2020-10-27 16:45:00,1.34,5.36
451,2020-10-27 17:00:00,2.95,11.8
452,2020-10-27 17:15:00,3.98,15.92
453,2020-10-27 17:30:00,4.33,17.32
454,2020-10-27 17:45:00,2.75,11.0
455,2020-10-27 18:00:00,2.4,9.6
456,2020-10-27 18:15:00,2.03,8.12
457,2020-10-27 18:30:00,1.92,7.68
458,2020-10-27 18:45:00,1.98,7.92
459,2020-10-27 19:00:00,2.05,8.2
460,2020-10-27 19:15:00,1.9,7.6
461,2020-10-27 19:30:00,1.93,7.72
462,2020-10-27 19:45:00,2.02,8.08
463,2020-10-27 20:00:00,2.1,8.4
464,2020-10-27 20:15:00,2.0,8.0
465,2020-10-27 20:30:00,1.91,7.64
466,2020-10-27 20:45:00,1.98,7.92
467,2020-10-27 21:00:00,1.97,7.88
468,2020-10-27 21:15:00,1.93,7.72
469,2020-10-27 21:30:00,1.92,7.68
470,2020-10-27 21:45:00,1.98,7.92
471,2020-10-27 22:00:00,2.0,8.0
472,2020-10-27 22:15:00,1.91,7.64
473,2020-10-27 22:30:00,1.92,7.68
474,2020-10-27 22:45:00,1.96,7.84
475,2020-10-27 23:00:00,2.05,8.2
476,2020-10-27 23:15:00,1.87,7.48
477,2020-10-27 23:30:00,1.94,7.76
478,2020-10-27 23:45:00,1.87,7.48
479,2020-10-28 00:00:00,1.96,7.84
480,2020-10-26 00:15:00,1.73,6.92
481,2020-10-26 00:30:00,1.73,6.92
482,2020-10-26 00:45:00,1.87,7.48
483,2020-10-26 01:00:00,1.82,7.28
484,2020-10-26 01:15:00,1.78,7.12
485,2020-10-26 01:30:00,1.78,7.12
486,2020-10-26 01:45:00,1.81,7.24
487,2020-10-26 02:00:00,1.8,7.2
488,2020-10-26 02:15:00,1.81,7.24
489,2020-10-26 02:30:00,1.79,7.16
490,2020-10-26 02:45:00,1.96,7.84
491,2020-10-26 03:00:00,1.87,7.48
492,2020-10-26 03:15:00,1.73,6.92
493,2020-10-26 03:30:00,1.75,7.0
494,2020-10-26 03:45:00,1.76,7.04
495,2020-10-26 04:00:00,1.87,7.48
496,2020-10-26 04:15:00,1.86,7.44
497,2020-10-26 04:30:00,1.8,7.2
498,2020-10-26 04:45:00,1.73,6.92
499,2020-10-26 05:00:00,1.94,7.76
500,2020-10-26 05:15:00,1.73,6.92
501,2020-10-26 05:30:00,1.76,7.04
502,2020-10-26 05:45:00,1.84,7.36
503,2020-10-26 06:00:00,1.82,7.28
504,2020-10-26 06:15:00,1.93,7.72
505,2020-10-26 06:30:00,2.23,8.92
506,2020-10-26 06:45:00,1.73,6.92
507,2020-10-26 07:00:00,1.85,7.4
508,2020-10-26 07:15:00,1.58,6.32
509,2020-10-26 07:30:00,0.85,3.4
510,2020-10-26 07:45:00,0.18,0.72
511,2020-10-26 08:00:00,0.0,0.0
512,2020-10-26 08:15:00,0.0,0.0
513,2020-10-26 08:30:00,0.0,0.0
514,2020-10-26 08:45:00,0.0,0.0
515,2020-10-26 09:00:00,0.0,0.0
516,2020-10-26 09:15:00,0.0,0.0
517,2020-10-26 09:30:00,0.0,0.0
518,2020-10-26 09:45:00,0.0,0.0
519,2020-10-26 10:00:00,0.0,0.0
520,2020-10-26 10:15:00,0.0,0.0
521,2020-10-26 10:30:00,0.0,0.0
522,2020-10-26 10:45:00,0.0,0.0
523,2020-10-26 11:00:00,0.0,0.0
524,2020-10-26 11:15:00,0.0,0.0
525,2020-10-26 11:30:00,0.0,0.0
526,2020-10-26 11:45:00,0.0,0.0
527,2020-10-26 12:00:00,0.0,0.0
528,2020-10-26 12:15:00,0.0,0.0
529,2020-10-26 12:30:00,0.0,0.0
530,2020-10-26 12:45:00,0.0,0.0
531,2020-10-26 13:00:00,0.0,0.0
532,2020-10-26 13:15:00,0.0,0.0
533,2020-10-26 13:30:00,0.0,0.0
534,2020-10-26 13:45:00,0.0,0.0
535,2020-10-26 14:00:00,0.0,0.0
536,2020-10-26 14:15:00,0.0,0.0
537,2020-10-26 14:30:00,0.0,0.0
538,2020-10-26 14:45:00,0.0,0.0
539,2020-10-26 15:00:00,0.0,0.0
540,2020-10-26 15:15:00,0.0,0.0
541,2020-10-26 15:30:00,0.0,0.0
542,2020-10-26 15:45:00,0.0,0.0
543,2020-10-26 16:00:00,0.0,0.0
544,2020-10-26 16:15:00,0.0,0.0
545,2020-10-26 16:30:00,0.0,0.0
546,2020-10-26 16:45:00,0.0,0.0
547,2020-10-26 17:00:00,0.56,2.24
548,2020-10-26 17:15:00,1.37,5.48
549,2020-10-26 17:30:00,1.52,6.08
550,2020-10-26 17:45:00,1.7,6.8
551,2020-10-26 18:00:00,1.85,7.4
552,2020-10-26 18:15:00,1.87,7.48
553,2020-10-26 18:30:00,1.8,7.2
554,2020-10-26 18:45:00,1.75,7.0
555,2020-10-26 19:00:00,1.79,7.16
556,2020-10-26 19:15:00,1.91,7.64
557,2020-10-26 19:30:00,1.9,7.6
558,2020-10-26 19:45:00,1.88,7.52
559,2020-10-26 20:00:00,1.93,7.72
560,2020-10-26 20:15:00,1.97,7.88
561,2020-10-26 20:30:00,1.86,7.44
562,2020-10-26 20:45:00,1.93,7.72
563,2020-10-26 21:00:00,2.0,8.0
564,2020-10-26 21:15:00,1.91,7.64
565,2020-10-26 21:30:00,1.87,7.48
566,2020-10-26 21:45:00,1.91,7.64
567,2020-10-26 22:00:00,2.03,8.12
568,2020-10-26 22:15:00,1.94,7.76
569,2020-10-26 22:30:00,1.93,7.72
570,2020-10-26 22:45:00,1.91,7.64
571,2020-10-26 23:00:00,1.94,7.76
572,2020-10-26 23:15:00,1.96,7.84
573,2020-10-26 23:30:00,1.94,7.76
574,2020-10-26 23:45:00,1.91,7.64
575,2020-10-27 00:00:00,1.86,7.44
576,2020-10-25 00:15:00,1.8,7.2
577,2020-10-25 00:30:00,1.9,7.6
578,2020-10-25 00:45:00,1.72,6.88
579,2020-10-25 01:00:00,1.8,7.2
580,2020-10-25 01:15:00,1.81,7.24
581,2020-10-25 01:30:00,1.91,7.64
582,2020-10-25 01:45:00,1.84,7.36
583,2020-10-25 02:00:00,1.82,7.28
584,2020-10-25 02:15:00,1.87,7.48
585,2020-10-25 02:30:00,1.82,7.28
586,2020-10-25 02:45:00,1.81,7.24
587,2020-10-25 03:00:00,1.84,7.36
588,2020-10-25 03:15:00,1.76,7.04
589,2020-10-25 03:30:00,1.91,7.64
590,2020-10-25 03:45:00,1.81,7.24
591,2020-10-25 04:00:00,1.82,7.28
592,2020-10-25 04:15:00,1.81,7.24
593,2020-10-25 04:30:00,1.76,7.04
594,2020-10-25 04:45:00,1.98,7.92
595,2020-10-25 05:00:00,2.06,8.24
596,2020-10-25 05:15:00,1.86,7.44
597,2020-10-25 05:30:00,1.81,7.24
598,2020-10-25 05:45:00,1.76,7.04
599,2020-10-25 06:00:00,1.98,7.92
600,2020-10-25 06:15:00,1.82,7.28
601,2020-10-25 06:30:00,1.84,7.36
602,2020-10-25 06:45:00,1.82,7.28
603,2020-10-25 07:00:00,1.91,7.64
604,2020-10-25 07:15:00,1.39,5.56
605,2020-10-25 07:30:00,0.71,2.84
606,2020-10-25 07:45:00,0.35,1.4
607,2020-10-25 08:00:00,0.64,2.56
